times,Barometric_Pressure,Units
5/10/2014 12:20,29.1,atm
5/10/2014 12:30,29.1,atm
5/10/2014 12:40,29.1,atm
5/10/2014 12:50,29.1,atm
5/10/2014 13:00,29.1,atm
5/10/2014 13:10,29.1,atm
5/10/2014 13:20,29.1,atm
5/10/2014 13:30,29.1,atm
5/10/2014 13:40,29.1,atm
5/10/2014 13:50,29.1,atm
5/10/2014 14:00,29.1,atm
5/10/2014 14:10,29.1,atm
5/10/2014 14:20,29.1,atm
5/10/2014 14:30,29.1,atm
5/10/2014 14:40,29.1,atm
5/10/2014 14:50,29.1,atm
5/10/2014 15:00,29.1,atm
5/10/2014 15:10,29.1,atm
5/10/2014 15:20,29.1,atm
5/10/2014 15:30,29.1,atm
5/10/2014 15:40,29.1,atm
5/10/2014 15:50,29.1,atm
5/10/2014 16:00,29.1,atm
5/10/2014 16:10,29.1,atm
5/10/2014 16:20,29.1,atm
5/10/2014 16:30,29.1,atm
5/10/2014 16:40,29.1,atm
5/10/2014 16:50,29.1,atm
5/10/2014 17:00,29.1,atm
5/10/2014 17:10,29.1,atm
5/10/2014 17:20,29.1,atm
5/10/2014 17:30,29.1,atm
5/10/2014 17:40,29.1,atm
5/10/2014 17:50,29.1,atm
5/10/2014 18:00,29.1,atm
5/10/2014 18:10,29.1,atm
5/10/2014 18:20,29.1,atm
5/10/2014 18:30,29.1,atm
5/10/2014 18:40,29.1,atm
5/10/2014 18:50,29.1,atm
5/10/2014 19:00,29.1,atm
5/10/2014 19:10,29.1,atm
5/10/2014 19:20,29.1,atm
5/10/2014 19:30,29.1,atm
5/10/2014 19:40,29.1,atm
5/10/2014 19:50,29.1,atm
5/10/2014 20:00,29.1,atm
5/10/2014 20:10,29.1,atm
5/10/2014 20:20,29.1,atm
5/10/2014 20:30,29.1,atm
5/10/2014 20:40,29.1,atm
5/10/2014 20:50,29.1,atm
5/10/2014 21:00,29.1,atm
5/10/2014 21:10,29.1,atm
5/10/2014 21:20,29.1,atm
5/10/2014 21:30,29.1,atm
5/10/2014 21:40,29.1,atm
5/10/2014 21:50,29.1,atm
5/10/2014 22:00,29.1,atm
5/10/2014 22:10,29.1,atm
5/10/2014 22:20,29.1,atm
5/10/2014 22:30,29.1,atm
5/10/2014 22:40,29.1,atm
5/10/2014 22:50,29.1,atm
5/10/2014 23:00,29.1,atm
5/10/2014 23:10,29.1,atm
5/10/2014 23:20,29.1,atm
5/10/2014 23:30,29.1,atm
5/10/2014 23:40,29.1,atm
5/10/2014 23:50,29.1,atm
5/11/2014 0:00,29.1,atm
5/11/2014 0:10,29.1,atm
5/11/2014 0:20,29.1,atm
5/11/2014 0:30,29.1,atm
5/11/2014 0:40,29.1,atm
5/11/2014 0:50,29.1,atm
5/11/2014 1:00,29.1,atm
5/11/2014 1:10,29.1,atm
5/11/2014 1:20,29.1,atm
5/11/2014 1:30,29.1,atm
5/11/2014 1:40,29.1,atm
5/11/2014 1:50,29.1,atm
5/11/2014 2:00,29.1,atm
5/11/2014 2:10,29.1,atm
5/11/2014 2:20,29.1,atm
5/11/2014 2:30,29.1,atm
5/11/2014 2:40,29.2,atm
5/11/2014 2:50,29.2,atm
5/11/2014 3:00,29.1,atm
5/11/2014 3:10,29.2,atm
5/11/2014 3:20,29.2,atm
5/11/2014 3:30,29.2,atm
5/11/2014 3:40,29.2,atm
5/11/2014 3:50,29.2,atm
5/11/2014 4:00,29.2,atm
5/11/2014 4:10,29.2,atm
5/11/2014 4:20,29.2,atm
5/11/2014 4:30,29.2,atm
5/11/2014 4:40,29.2,atm
5/11/2014 4:50,29.2,atm
5/11/2014 5:00,29.2,atm
5/11/2014 5:10,29.2,atm
5/11/2014 5:20,29.2,atm
5/11/2014 5:30,29.2,atm
5/11/2014 5:40,29.2,atm
5/11/2014 5:50,29.2,atm
5/11/2014 6:00,29.2,atm
5/11/2014 6:10,29.2,atm
5/11/2014 6:20,29.2,atm
5/11/2014 6:30,29.2,atm
5/11/2014 6:40,29.2,atm
5/11/2014 6:50,29.2,atm
5/11/2014 7:00,29.2,atm
5/11/2014 7:10,29.2,atm
5/11/2014 7:20,29.2,atm
5/11/2014 7:30,29.2,atm
5/11/2014 7:40,29.2,atm
5/11/2014 7:50,29.2,atm
5/11/2014 8:00,29.2,atm
5/11/2014 8:10,29.2,atm
5/11/2014 8:20,29.2,atm
5/11/2014 8:30,29.2,atm
5/11/2014 8:40,29.2,atm
5/11/2014 8:50,29.2,atm
5/11/2014 9:00,29.2,atm
5/11/2014 9:10,29.2,atm
5/11/2014 9:20,29.2,atm
5/11/2014 9:30,29.2,atm
5/11/2014 9:40,29.2,atm
5/11/2014 9:50,29.2,atm
5/11/2014 10:00,29.2,atm
5/11/2014 10:10,29.2,atm
5/11/2014 10:20,29.2,atm
5/11/2014 10:30,29.2,atm
5/11/2014 10:40,29.3,atm
5/11/2014 10:50,29.3,atm
5/11/2014 11:00,29.3,atm
5/11/2014 11:10,29.3,atm
5/11/2014 11:20,29.3,atm
5/11/2014 11:30,29.3,atm
5/11/2014 11:40,29.3,atm
5/11/2014 11:50,29.3,atm
5/11/2014 12:00,29.3,atm
5/11/2014 12:10,29.3,atm
5/11/2014 12:20,29.3,atm
5/11/2014 12:30,29.3,atm
5/11/2014 12:40,29.3,atm
5/11/2014 12:50,29.3,atm
5/11/2014 13:00,29.3,atm
5/11/2014 13:10,29.3,atm
5/11/2014 13:20,29.3,atm
5/11/2014 13:30,29.3,atm
5/11/2014 13:40,29.3,atm
5/11/2014 13:50,29.3,atm
5/11/2014 14:00,29.3,atm
5/11/2014 14:10,29.3,atm
5/11/2014 14:20,29.3,atm
5/11/2014 14:30,29.3,atm
5/11/2014 14:40,29.3,atm
5/11/2014 14:50,29.3,atm
5/11/2014 15:00,29.3,atm
5/11/2014 15:10,29.3,atm
5/11/2014 15:20,29.3,atm
5/11/2014 15:30,29.3,atm
5/11/2014 15:40,29.3,atm
5/11/2014 15:50,29.3,atm
5/11/2014 16:00,29.3,atm
5/11/2014 16:10,29.3,atm
5/11/2014 16:20,29.3,atm
5/11/2014 16:30,29.3,atm
5/11/2014 16:40,29.3,atm
5/11/2014 16:50,29.3,atm
5/11/2014 17:00,29.3,atm
5/11/2014 17:10,29.3,atm
5/11/2014 17:20,29.3,atm
5/11/2014 17:30,29.3,atm
5/11/2014 17:40,29.3,atm
5/11/2014 17:50,29.3,atm
5/11/2014 18:00,29.3,atm
5/11/2014 18:10,29.3,atm
5/11/2014 18:20,29.3,atm
5/11/2014 18:30,29.3,atm
5/11/2014 18:40,29.3,atm
5/11/2014 18:50,29.3,atm
5/11/2014 19:00,29.3,atm
5/11/2014 19:10,29.3,atm
5/11/2014 19:20,29.3,atm
5/11/2014 19:30,29.3,atm
5/11/2014 19:40,29.3,atm
5/11/2014 19:50,29.3,atm
5/11/2014 20:00,29.3,atm
5/11/2014 20:10,29.3,atm
5/11/2014 20:20,29.3,atm
5/11/2014 20:30,29.3,atm
5/11/2014 20:40,29.3,atm
5/11/2014 20:50,29.3,atm
5/11/2014 21:00,29.3,atm
5/11/2014 21:10,29.3,atm
5/11/2014 21:20,29.3,atm
5/11/2014 21:30,29.3,atm
5/11/2014 21:40,29.3,atm
5/11/2014 21:50,29.3,atm
5/11/2014 22:00,29.3,atm
5/11/2014 22:10,29.3,atm
5/11/2014 22:20,29.3,atm
5/11/2014 22:30,29.3,atm
5/11/2014 22:40,29.3,atm
5/11/2014 22:50,29.3,atm
5/11/2014 23:00,29.3,atm
5/11/2014 23:10,29.3,atm
5/11/2014 23:20,29.2,atm
5/11/2014 23:30,29.2,atm
5/11/2014 23:40,29.2,atm
5/11/2014 23:50,29.2,atm
5/12/2014 0:00,29.2,atm
5/12/2014 0:10,29.2,atm
5/12/2014 0:20,29.2,atm
5/12/2014 0:30,29.2,atm
5/12/2014 0:40,29.2,atm
5/12/2014 0:50,29.2,atm
5/12/2014 1:00,29.2,atm
5/12/2014 1:10,29.2,atm
5/12/2014 1:20,29.2,atm
5/12/2014 1:30,29.2,atm
5/12/2014 1:40,29.2,atm
5/12/2014 1:50,29.2,atm
5/12/2014 2:00,29.2,atm
5/12/2014 2:10,29.2,atm
5/12/2014 2:20,29.2,atm
5/12/2014 2:30,29.2,atm
5/12/2014 2:40,29.2,atm
5/12/2014 2:50,29.3,atm
5/12/2014 3:00,29.3,atm
5/12/2014 3:10,29.3,atm
5/12/2014 3:20,29.2,atm
5/12/2014 3:30,29.2,atm
5/12/2014 3:40,29.2,atm
5/12/2014 3:50,29.2,atm
5/12/2014 4:00,29.2,atm
5/12/2014 4:10,29.2,atm
5/12/2014 4:20,29.2,atm
5/12/2014 4:30,29.2,atm
5/12/2014 4:40,29.2,atm
5/12/2014 4:50,29.2,atm
5/12/2014 5:00,29.2,atm
5/12/2014 5:10,29.2,atm
5/12/2014 5:20,29.2,atm
5/12/2014 5:30,29.2,atm
5/12/2014 5:40,29.2,atm
5/12/2014 5:50,29.2,atm
5/12/2014 6:00,29.2,atm
5/12/2014 6:10,29.2,atm
5/12/2014 6:20,29.2,atm
5/12/2014 6:30,29.2,atm
5/12/2014 6:40,29.2,atm
5/12/2014 6:50,29.2,atm
5/12/2014 7:00,29.2,atm
5/12/2014 7:10,29.2,atm
5/12/2014 7:20,29.2,atm
5/12/2014 7:30,29.2,atm
5/12/2014 7:40,29.2,atm
5/12/2014 7:50,29.2,atm
5/12/2014 8:00,29.2,atm
5/12/2014 8:10,29.2,atm
5/12/2014 8:20,29.2,atm
5/12/2014 8:30,29.2,atm
5/12/2014 8:40,29.2,atm
5/12/2014 8:50,29.2,atm
5/12/2014 9:00,29.2,atm
5/12/2014 9:10,29.2,atm
5/12/2014 9:20,29.2,atm
5/12/2014 9:30,29.2,atm
5/12/2014 9:40,29.2,atm
5/12/2014 9:50,29.2,atm
5/12/2014 10:00,29.2,atm
5/12/2014 10:10,29.2,atm
5/12/2014 10:20,29.2,atm
5/12/2014 10:30,29.2,atm
5/12/2014 10:40,29.2,atm
5/12/2014 10:50,29.2,atm
5/12/2014 11:00,29.2,atm
5/12/2014 11:10,29.2,atm
5/12/2014 11:20,29.2,atm
5/12/2014 11:30,29.2,atm
5/12/2014 11:40,29.2,atm
5/12/2014 11:50,29.2,atm
5/12/2014 12:00,29.2,atm
5/12/2014 12:10,29.2,atm
5/12/2014 12:20,29.2,atm
5/12/2014 12:30,29.2,atm
5/12/2014 12:40,29.2,atm
5/12/2014 12:50,29.2,atm
5/12/2014 13:00,29.2,atm
5/12/2014 13:10,29.3,atm
5/12/2014 13:20,29.3,atm
5/12/2014 13:30,29.3,atm
5/12/2014 13:40,29.3,atm
5/12/2014 13:50,29.3,atm
5/12/2014 14:00,29.3,atm
5/12/2014 14:10,29.3,atm
5/12/2014 14:20,29.3,atm
5/12/2014 14:30,29.3,atm
5/12/2014 14:40,29.2,atm
5/12/2014 14:50,29.3,atm
5/12/2014 15:00,29.3,atm
5/12/2014 15:10,29.3,atm
5/12/2014 15:20,29.3,atm
5/12/2014 15:30,29.3,atm
5/12/2014 15:40,29.3,atm
5/12/2014 15:50,29.3,atm
5/12/2014 16:00,29.3,atm
5/12/2014 16:10,29.3,atm
5/12/2014 16:20,29.3,atm
5/12/2014 16:30,29.3,atm
5/12/2014 16:40,29.3,atm
5/12/2014 16:50,29.3,atm
5/12/2014 17:00,29.3,atm
5/12/2014 17:10,29.3,atm
5/12/2014 17:20,29.3,atm
5/12/2014 17:30,29.3,atm
5/12/2014 17:40,29.3,atm
5/12/2014 17:50,29.3,atm
5/12/2014 18:00,29.3,atm
5/12/2014 18:10,29.3,atm
5/12/2014 18:20,29.3,atm
5/12/2014 18:30,29.3,atm
5/12/2014 18:40,29.3,atm
5/12/2014 18:50,29.3,atm
5/12/2014 19:00,29.3,atm
5/12/2014 19:10,29.3,atm
5/12/2014 19:20,29.3,atm
5/12/2014 19:30,29.3,atm
5/12/2014 19:40,29.3,atm
5/12/2014 19:50,29.3,atm
5/12/2014 20:00,29.3,atm
5/12/2014 20:10,29.3,atm
5/12/2014 20:20,29.3,atm
5/12/2014 20:30,29.3,atm
5/12/2014 20:40,29.3,atm
5/12/2014 20:50,29.3,atm
5/12/2014 21:00,29.3,atm
5/12/2014 21:10,29.3,atm
5/12/2014 21:20,29.3,atm
5/12/2014 21:30,29.3,atm
5/12/2014 21:40,29.2,atm
5/12/2014 21:50,29.2,atm
5/12/2014 22:00,29.2,atm
5/12/2014 22:10,29.2,atm
5/12/2014 22:20,29.2,atm
5/12/2014 22:30,29.3,atm
5/12/2014 22:40,29.3,atm
5/12/2014 22:50,29.3,atm
5/12/2014 23:00,29.3,atm
5/12/2014 23:10,29.2,atm
5/12/2014 23:20,29.2,atm
5/12/2014 23:30,29.2,atm
5/12/2014 23:40,29.2,atm
5/12/2014 23:50,29.2,atm
5/13/2014 0:00,29.2,atm
5/13/2014 0:10,29.2,atm
5/13/2014 0:20,29.2,atm
5/13/2014 0:30,29.2,atm
5/13/2014 0:40,29.2,atm
5/13/2014 0:50,29.2,atm
5/13/2014 1:00,29.2,atm
5/13/2014 1:10,29.2,atm
5/13/2014 1:20,29.2,atm
5/13/2014 1:30,29.2,atm
5/13/2014 1:40,29.1,atm
5/13/2014 1:50,29.2,atm
5/13/2014 2:00,29.2,atm
5/13/2014 2:10,29.2,atm
5/13/2014 2:20,29.2,atm
5/13/2014 2:30,29.2,atm
5/13/2014 2:40,29.2,atm
5/13/2014 2:50,29.2,atm
5/13/2014 3:00,29.2,atm
5/13/2014 3:10,29.2,atm
5/13/2014 3:20,29.2,atm
5/13/2014 3:30,29.2,atm
5/13/2014 3:40,29.2,atm
5/13/2014 3:50,29.2,atm
5/13/2014 4:00,29.2,atm
5/13/2014 4:10,29.2,atm
5/13/2014 4:20,29.2,atm
5/13/2014 4:30,29.2,atm
5/13/2014 4:40,29.2,atm
5/13/2014 4:50,29.2,atm
5/13/2014 5:00,29.2,atm
5/13/2014 5:10,29.2,atm
5/13/2014 5:20,29.2,atm
5/13/2014 5:30,29.2,atm
5/13/2014 5:40,29.2,atm
5/13/2014 5:50,29.2,atm
5/13/2014 6:00,29.2,atm
5/13/2014 6:10,29.2,atm
5/13/2014 6:20,29.2,atm
5/13/2014 6:30,29.2,atm
5/13/2014 6:40,29.2,atm
5/13/2014 6:50,29.2,atm
5/13/2014 7:00,29.2,atm
5/13/2014 7:10,29.2,atm
5/13/2014 7:20,29.2,atm
5/13/2014 7:30,29.2,atm
5/13/2014 7:40,29.2,atm
5/13/2014 7:50,29.2,atm
5/13/2014 8:00,29.2,atm
5/13/2014 8:10,29.2,atm
5/13/2014 8:20,29.2,atm
5/13/2014 8:30,29.2,atm
5/13/2014 8:40,29.2,atm
5/13/2014 8:50,29.2,atm
5/13/2014 9:00,29.2,atm
5/13/2014 9:10,29.2,atm
5/13/2014 9:20,29.2,atm
5/13/2014 9:30,29.2,atm
5/13/2014 9:40,29.2,atm
5/13/2014 9:50,29.2,atm
5/13/2014 10:00,29.2,atm
5/13/2014 10:10,29.2,atm
5/13/2014 10:20,29.2,atm
5/13/2014 10:30,29.2,atm
5/13/2014 10:40,29.2,atm
5/13/2014 10:50,29.2,atm
5/13/2014 11:00,29.2,atm
5/13/2014 11:10,29.2,atm
5/13/2014 11:20,29.2,atm
5/13/2014 11:30,29.2,atm
5/13/2014 11:40,29.2,atm
5/13/2014 11:50,29.2,atm
5/13/2014 12:00,29.2,atm
5/13/2014 12:10,29.2,atm
5/13/2014 12:20,29.2,atm
5/13/2014 12:30,29.2,atm
5/13/2014 12:40,29.2,atm
5/13/2014 12:50,29.2,atm
5/13/2014 13:00,29.2,atm
5/13/2014 13:10,29.2,atm
5/13/2014 13:20,29.2,atm
5/13/2014 13:30,29.2,atm
5/13/2014 13:40,29.2,atm
5/13/2014 13:50,29.2,atm
5/13/2014 14:00,29.2,atm
5/13/2014 14:10,29.2,atm
5/13/2014 14:20,29.2,atm
5/13/2014 14:30,29.2,atm
5/13/2014 14:40,29.2,atm
5/13/2014 14:50,29.2,atm
5/13/2014 15:00,29.2,atm
5/13/2014 15:10,29.2,atm
5/13/2014 15:20,29.2,atm
5/13/2014 15:30,29.2,atm
5/13/2014 15:40,29.2,atm
5/13/2014 15:50,29.2,atm
5/13/2014 16:00,29.2,atm
5/13/2014 16:10,29.2,atm
5/13/2014 16:20,29.2,atm
5/13/2014 16:30,29.2,atm
5/13/2014 16:40,29.2,atm
5/13/2014 16:50,29.2,atm
5/13/2014 17:00,29.2,atm
5/13/2014 17:10,29.2,atm
5/13/2014 17:20,29.2,atm
5/13/2014 17:30,29.2,atm
5/13/2014 17:40,29.2,atm
5/13/2014 17:50,29.2,atm
5/13/2014 18:00,29.2,atm
5/13/2014 18:10,29.2,atm
5/13/2014 18:20,29.2,atm
5/13/2014 18:30,29.2,atm
5/13/2014 18:40,29.2,atm
5/13/2014 18:50,29.2,atm
5/13/2014 19:00,29.2,atm
5/13/2014 19:10,29.2,atm
5/13/2014 19:20,29.2,atm
5/13/2014 19:30,29.2,atm
5/13/2014 19:40,29.2,atm
5/13/2014 19:50,29.1,atm
5/13/2014 20:00,29.1,atm
5/13/2014 20:10,29.1,atm
5/13/2014 20:20,29.1,atm
5/13/2014 20:30,29.1,atm
5/13/2014 20:40,29.1,atm
5/13/2014 20:50,29.1,atm
5/13/2014 21:00,29.1,atm
5/13/2014 21:10,29.1,atm
5/13/2014 21:20,29.1,atm
5/13/2014 21:30,29.2,atm
5/13/2014 21:40,29.2,atm
5/13/2014 21:50,29.2,atm
5/13/2014 22:00,29.2,atm
5/13/2014 22:10,29.2,atm
5/13/2014 22:20,29.2,atm
5/13/2014 22:30,29.2,atm
5/13/2014 22:40,29.2,atm
5/13/2014 22:50,29.2,atm
5/13/2014 23:00,29.2,atm
5/13/2014 23:10,29.2,atm
5/13/2014 23:20,29.2,atm
5/13/2014 23:30,29.2,atm
5/13/2014 23:40,29.2,atm
5/13/2014 23:50,29.2,atm
5/14/2014 0:00,29.2,atm
5/14/2014 0:10,29.2,atm
5/14/2014 0:20,29.2,atm
5/14/2014 0:30,29.2,atm
5/14/2014 0:40,29.2,atm
5/14/2014 0:50,29.2,atm
5/14/2014 1:00,29.2,atm
5/14/2014 1:10,29.2,atm
5/14/2014 1:20,29.2,atm
5/14/2014 1:30,29.2,atm
5/14/2014 1:40,29.2,atm
5/14/2014 1:50,29.2,atm
5/14/2014 2:00,29.2,atm
5/14/2014 2:10,29.2,atm
5/14/2014 2:20,29.2,atm
5/14/2014 2:30,29.2,atm
5/14/2014 2:40,29.2,atm
5/14/2014 2:50,29.2,atm
5/14/2014 3:00,29.2,atm
5/14/2014 3:10,29.2,atm
5/14/2014 3:20,29.2,atm
5/14/2014 3:30,29.2,atm
5/14/2014 3:40,29.2,atm
5/14/2014 3:50,29.2,atm
5/14/2014 4:00,29.2,atm
5/14/2014 4:10,29.2,atm
5/14/2014 4:20,29.2,atm
5/14/2014 4:30,29.2,atm
5/14/2014 4:40,29.2,atm
5/14/2014 4:50,29.2,atm
5/14/2014 5:00,29.2,atm
5/14/2014 5:10,29.2,atm
5/14/2014 5:20,29.2,atm
5/14/2014 5:30,29.2,atm
5/14/2014 5:40,29.2,atm
5/14/2014 5:50,29.2,atm
5/14/2014 6:00,29.2,atm
5/14/2014 6:10,29.3,atm
5/14/2014 6:20,29.3,atm
5/14/2014 6:30,29.3,atm
5/14/2014 6:40,29.2,atm
5/14/2014 6:50,29.2,atm
5/14/2014 7:00,29.2,atm
5/14/2014 7:10,29.3,atm
5/14/2014 7:20,29.3,atm
5/14/2014 7:30,29.3,atm
5/14/2014 7:40,29.3,atm
5/14/2014 7:50,29.3,atm
5/14/2014 8:00,29.3,atm
5/14/2014 8:10,29.2,atm
5/14/2014 8:20,29.2,atm
5/14/2014 8:30,29.2,atm
5/14/2014 8:40,29.2,atm
5/14/2014 8:50,29.2,atm
5/14/2014 9:00,29.2,atm
5/14/2014 9:10,29.2,atm
5/14/2014 9:20,29.3,atm
5/14/2014 9:30,29.3,atm
5/14/2014 9:40,29.3,atm
5/14/2014 9:50,29.3,atm
5/14/2014 10:00,29.3,atm
5/14/2014 10:10,29.3,atm
5/14/2014 10:20,29.3,atm
5/14/2014 10:30,29.3,atm
5/14/2014 10:40,29.3,atm
5/14/2014 10:50,29.3,atm
5/14/2014 11:00,29.3,atm
5/14/2014 11:10,29.3,atm
5/14/2014 11:20,29.3,atm
5/14/2014 11:30,29.3,atm
5/14/2014 11:40,29.3,atm
5/14/2014 11:50,29.3,atm
5/14/2014 12:00,29.3,atm
5/14/2014 12:10,29.3,atm
5/14/2014 12:20,29.3,atm
5/14/2014 12:30,29.3,atm
5/14/2014 12:40,29.3,atm
5/14/2014 12:50,29.3,atm
5/14/2014 13:00,29.3,atm
5/14/2014 13:10,29.3,atm
5/14/2014 13:20,29.3,atm
5/14/2014 13:30,29.3,atm
5/14/2014 13:40,29.3,atm
5/14/2014 13:50,29.3,atm
5/14/2014 14:00,29.3,atm
5/14/2014 14:10,29.3,atm
5/14/2014 14:20,29.3,atm
5/14/2014 14:30,29.3,atm
5/14/2014 14:40,29.3,atm
5/14/2014 14:50,29.3,atm
5/14/2014 15:00,29.3,atm
5/14/2014 15:10,29.3,atm
5/14/2014 15:20,29.3,atm
5/14/2014 15:30,29.3,atm
5/14/2014 15:40,29.3,atm
5/14/2014 15:50,29.3,atm
5/14/2014 16:00,29.3,atm
5/14/2014 16:10,29.3,atm
5/14/2014 16:20,29.3,atm
5/14/2014 16:30,29.3,atm
5/14/2014 16:40,29.3,atm
5/14/2014 16:50,29.3,atm
5/14/2014 17:00,29.3,atm
5/14/2014 17:10,29.3,atm
5/14/2014 17:20,29.2,atm
5/14/2014 17:30,29.2,atm
5/14/2014 17:40,29.2,atm
5/14/2014 17:50,29.2,atm
5/14/2014 18:00,29.2,atm
5/14/2014 18:10,29.2,atm
5/14/2014 18:20,29.2,atm
5/14/2014 18:30,29.2,atm
5/14/2014 18:40,29.2,atm
5/14/2014 18:50,29.2,atm
5/14/2014 19:00,29.2,atm
5/14/2014 19:10,29.2,atm
5/14/2014 19:20,29.2,atm
5/14/2014 19:30,29.2,atm
5/14/2014 19:40,29.2,atm
5/14/2014 19:50,29.2,atm
5/14/2014 20:00,29.2,atm
5/14/2014 20:10,29.2,atm
5/14/2014 20:20,29.2,atm
5/14/2014 20:30,29.2,atm
5/14/2014 20:40,29.2,atm
5/14/2014 20:50,29.2,atm
5/14/2014 21:00,29.2,atm
5/14/2014 21:10,29.2,atm
5/14/2014 21:20,29.2,atm
5/14/2014 21:30,29.2,atm
5/14/2014 21:40,29.2,atm
5/14/2014 21:50,29.2,atm
5/14/2014 22:00,29.2,atm
5/14/2014 22:10,29.2,atm
5/14/2014 22:20,29.2,atm
5/14/2014 22:30,29.2,atm
5/14/2014 22:40,29.2,atm
5/14/2014 22:50,29.2,atm
5/14/2014 23:00,29.2,atm
5/14/2014 23:10,29.2,atm
5/14/2014 23:20,29.2,atm
5/14/2014 23:30,29.2,atm
5/14/2014 23:40,29.2,atm
5/14/2014 23:50,29.2,atm
5/15/2014 0:00,29.2,atm
5/15/2014 0:10,29.2,atm
5/15/2014 0:20,29.2,atm
5/15/2014 0:30,29.2,atm
5/15/2014 0:40,29.2,atm
5/15/2014 0:50,29.2,atm
5/15/2014 1:00,29.2,atm
5/15/2014 1:10,29.2,atm
5/15/2014 1:20,29.2,atm
5/15/2014 1:30,29.2,atm
5/15/2014 1:40,29.2,atm
5/15/2014 1:50,29.2,atm
5/15/2014 2:00,29.2,atm
5/15/2014 2:10,29.2,atm
5/15/2014 2:20,29.2,atm
5/15/2014 2:30,29.2,atm
5/15/2014 2:40,29.2,atm
5/15/2014 2:50,29.2,atm
5/15/2014 3:00,29.2,atm
5/15/2014 3:10,29.2,atm
5/15/2014 3:20,29.2,atm
5/15/2014 3:30,29.1,atm
5/15/2014 3:40,29.1,atm
5/15/2014 3:50,29.1,atm
5/15/2014 4:00,29.1,atm
5/15/2014 4:10,29.1,atm
5/15/2014 4:20,29.2,atm
5/15/2014 4:30,29.1,atm
5/15/2014 5:00,29.1,atm
5/15/2014 5:20,29.1,atm
5/15/2014 5:30,29.1,atm
5/15/2014 5:40,29.1,atm
5/15/2014 6:00,29.1,atm
5/15/2014 6:10,29.1,atm
5/15/2014 6:20,29.1,atm
5/15/2014 6:50,29.1,atm
5/15/2014 7:00,29.1,atm
5/15/2014 7:10,29.1,atm
5/15/2014 7:20,29.1,atm
5/15/2014 7:30,29,atm
5/15/2014 7:40,29,atm
5/15/2014 7:50,29,atm
5/15/2014 8:00,29,atm
5/15/2014 8:10,29,atm
5/15/2014 8:20,29,atm
5/15/2014 8:30,29,atm
5/15/2014 8:40,29,atm
5/15/2014 8:50,29,atm
5/15/2014 9:00,29,atm
5/15/2014 9:10,29,atm
5/15/2014 9:20,29,atm
5/15/2014 9:50,29,atm
5/15/2014 10:00,29,atm
5/15/2014 10:10,29,atm
5/15/2014 10:20,29,atm
5/15/2014 10:30,29,atm
5/15/2014 10:40,29,atm
5/15/2014 10:50,29,atm
5/15/2014 11:00,29,atm
5/15/2014 11:10,29,atm
5/15/2014 11:20,29,atm
5/15/2014 11:30,29,atm
5/15/2014 11:40,29,atm
5/15/2014 11:50,29,atm
5/15/2014 12:00,29,atm
5/15/2014 12:10,29,atm
5/15/2014 12:20,29,atm
5/15/2014 12:30,29,atm
5/15/2014 12:40,29,atm
5/15/2014 12:50,29,atm
5/15/2014 13:00,29,atm
5/15/2014 13:10,29,atm
5/15/2014 13:20,29,atm
5/15/2014 13:30,29,atm
5/15/2014 13:40,29,atm
5/15/2014 13:50,29,atm
5/15/2014 14:00,29,atm
5/15/2014 14:10,29,atm
5/15/2014 14:20,29,atm
5/15/2014 14:30,29,atm
5/15/2014 14:40,29,atm
5/15/2014 14:50,29,atm
5/15/2014 15:00,29,atm
5/15/2014 15:10,29,atm
5/15/2014 15:20,29,atm
5/15/2014 15:30,29,atm
5/15/2014 15:40,29,atm
5/15/2014 15:50,29,atm
5/15/2014 16:00,29,atm
5/15/2014 16:10,29,atm
5/15/2014 16:20,29,atm
5/15/2014 16:30,29,atm
5/15/2014 16:40,29,atm
5/15/2014 16:50,29,atm
5/15/2014 17:00,29,atm
5/15/2014 17:10,29,atm
5/15/2014 17:20,29,atm
5/15/2014 17:30,29,atm
5/15/2014 17:40,29,atm
5/15/2014 17:50,29,atm
5/15/2014 18:00,29,atm
5/15/2014 18:10,29,atm
5/15/2014 18:20,29,atm
5/15/2014 18:30,29,atm
5/15/2014 18:40,29,atm
5/15/2014 18:50,29,atm
5/15/2014 19:00,29,atm
5/15/2014 19:10,29,atm
5/15/2014 19:20,29,atm
5/15/2014 19:30,29,atm
5/15/2014 19:40,29,atm
5/15/2014 19:50,29,atm
5/15/2014 20:00,29,atm
5/15/2014 20:10,29,atm
5/15/2014 20:20,29,atm
5/15/2014 20:30,29,atm
5/15/2014 20:40,29,atm
5/15/2014 20:50,29,atm
5/15/2014 21:00,29,atm
5/15/2014 21:10,29.1,atm
5/15/2014 21:20,29.1,atm
5/15/2014 21:30,29.1,atm
5/15/2014 21:40,29.1,atm
5/15/2014 21:50,29.1,atm
5/15/2014 22:00,29.1,atm
5/15/2014 22:10,29.1,atm
5/15/2014 22:20,29.1,atm
5/15/2014 22:30,29.1,atm
5/15/2014 22:40,29.1,atm
5/15/2014 22:50,29.1,atm
5/15/2014 23:00,29.1,atm
5/15/2014 23:10,29.1,atm
5/15/2014 23:20,29.1,atm
5/15/2014 23:30,29.1,atm
5/15/2014 23:40,29.1,atm
5/15/2014 23:50,29.1,atm
5/16/2014 0:00,29.1,atm
5/16/2014 0:10,29.1,atm
5/16/2014 0:20,29.1,atm
