times,parameter,value
2011-07-03 10:45:00,Hs_ft,0.295
2011-07-03 11:15:00,Hs_ft,0.352
2011-07-03 11:45:00,Hs_ft,0.301
2011-07-03 12:15:00,Hs_ft,0.313
2011-07-03 12:45:00,Hs_ft,0.342
2011-07-03 13:15:00,Hs_ft,0.34
2011-07-03 13:45:00,Hs_ft,0.34
2011-07-03 14:15:00,Hs_ft,0.268
2011-07-03 14:45:00,Hs_ft,0.275
2011-07-03 15:15:00,Hs_ft,0.251
2011-07-03 15:45:00,Hs_ft,0.217
2011-07-03 16:15:00,Hs_ft,0.228
2011-07-03 16:45:00,Hs_ft,0.192
2011-07-03 17:15:00,Hs_ft,0.216
2011-07-03 17:45:00,Hs_ft,0.207
2011-07-03 18:15:00,Hs_ft,0.198
2011-07-03 18:45:00,Hs_ft,0.183
2011-07-03 19:15:00,Hs_ft,0.141
2011-07-03 19:45:00,Hs_ft,0.155
2011-07-03 20:15:00,Hs_ft,0.131
2011-07-03 20:45:00,Hs_ft,0.136
2011-07-03 21:15:00,Hs_ft,0.121
2011-07-03 21:45:00,Hs_ft,0.118
2011-07-03 22:15:00,Hs_ft,0.103
2011-07-03 22:45:00,Hs_ft,0.089
2011-07-03 23:15:00,Hs_ft,0.091
2011-07-03 23:45:00,Hs_ft,0.068
2011-07-04 00:15:00,Hs_ft,0.065
2011-07-04 00:45:00,Hs_ft,0.065
2011-07-04 01:15:00,Hs_ft,0.063
2011-07-04 01:45:00,Hs_ft,0.055
2011-07-04 02:15:00,Hs_ft,0.051
2011-07-04 02:45:00,Hs_ft,0.127
2011-07-04 03:15:00,Hs_ft,0.064
2011-07-04 03:45:00,Hs_ft,0.047
2011-07-04 04:15:00,Hs_ft,0.039
2011-07-04 04:45:00,Hs_ft,0.041
2011-07-04 05:15:00,Hs_ft,0.048
2011-07-04 05:45:00,Hs_ft,0.088
2011-07-04 06:15:00,Hs_ft,0.058
2011-07-04 06:45:00,Hs_ft,0.086
2011-07-04 07:15:00,Hs_ft,0.064
2011-07-04 07:45:00,Hs_ft,0.077
2011-07-04 08:15:00,Hs_ft,0.077
2011-07-04 08:45:00,Hs_ft,0.054
2011-07-04 09:15:00,Hs_ft,0.065
2011-07-04 09:45:00,Hs_ft,0.077
2011-07-04 10:15:00,Hs_ft,0.048
2011-07-04 10:45:00,Hs_ft,0.059
2011-07-04 11:15:00,Hs_ft,0.039
2011-07-04 11:45:00,Hs_ft,0.049
2011-07-04 12:15:00,Hs_ft,0.047
2011-07-04 12:45:00,Hs_ft,0.034
2011-07-04 13:15:00,Hs_ft,0.043
2011-07-04 13:45:00,Hs_ft,0.031
2011-07-04 14:15:00,Hs_ft,0.084
2011-07-04 14:45:00,Hs_ft,0.177
2011-07-04 15:15:00,Hs_ft,0.066
2011-07-04 15:45:00,Hs_ft,0.026
2011-07-04 16:15:00,Hs_ft,0.029
2011-07-04 16:45:00,Hs_ft,0.056
2011-07-04 17:15:00,Hs_ft,0.043
2011-07-04 17:45:00,Hs_ft,0.036
2011-07-04 18:15:00,Hs_ft,0.057
2011-07-04 18:45:00,Hs_ft,0.084
2011-07-04 19:15:00,Hs_ft,0.08
2011-07-04 19:45:00,Hs_ft,0.082
2011-07-04 20:15:00,Hs_ft,0.075
2011-07-04 20:45:00,Hs_ft,0.087
2011-07-04 21:15:00,Hs_ft,0.074
2011-07-04 21:45:00,Hs_ft,0.074
2011-07-04 22:15:00,Hs_ft,0.074
2011-07-04 22:45:00,Hs_ft,0.087
2011-07-04 23:15:00,Hs_ft,0.075
2011-07-04 23:45:00,Hs_ft,0.101
2011-07-05 00:15:00,Hs_ft,0.119
2011-07-05 00:45:00,Hs_ft,0.137
2011-07-05 01:15:00,Hs_ft,0.152
2011-07-05 01:45:00,Hs_ft,0.102
2011-07-05 02:15:00,Hs_ft,0.113
2011-07-05 02:45:00,Hs_ft,0.113
2011-07-05 03:15:00,Hs_ft,0.092
2011-07-05 03:45:00,Hs_ft,0.09
2011-07-05 04:15:00,Hs_ft,0.088
2011-07-05 04:45:00,Hs_ft,0.08
2011-07-05 05:15:00,Hs_ft,0.071
2011-07-05 05:45:00,Hs_ft,0.067
2011-07-05 06:15:00,Hs_ft,0.066
2011-07-05 06:45:00,Hs_ft,0.065
2011-07-05 07:15:00,Hs_ft,0.054
2011-07-05 07:45:00,Hs_ft,0.043
2011-07-05 08:15:00,Hs_ft,0.038
2011-07-05 08:45:00,Hs_ft,0.043
2011-07-05 09:15:00,Hs_ft,0.102
2011-07-05 09:45:00,Hs_ft,0.096
2011-07-05 10:15:00,Hs_ft,0.044
2011-07-05 10:45:00,Hs_ft,0.039
2011-07-05 11:15:00,Hs_ft,0.031
2011-07-05 11:45:00,Hs_ft,0.043
2011-07-05 12:15:00,Hs_ft,0.048
2011-07-05 12:45:00,Hs_ft,0.027
2011-07-05 13:15:00,Hs_ft,0.035
2011-07-05 13:45:00,Hs_ft,0.037
2011-07-05 14:15:00,Hs_ft,0.059
2011-07-05 14:45:00,Hs_ft,0.082
2011-07-05 15:15:00,Hs_ft,0.083
2011-07-05 15:45:00,Hs_ft,0.047
2011-07-05 16:15:00,Hs_ft,0.053
2011-07-05 16:45:00,Hs_ft,0.045
2011-07-05 17:15:00,Hs_ft,0.043
2011-07-05 17:45:00,Hs_ft,0.046
2011-07-05 18:15:00,Hs_ft,0.049
2011-07-05 18:45:00,Hs_ft,0.054
2011-07-05 19:15:00,Hs_ft,0.084
2011-07-05 19:45:00,Hs_ft,0.072
2011-07-05 20:15:00,Hs_ft,0.094
2011-07-05 20:45:00,Hs_ft,0.098
2011-07-05 21:15:00,Hs_ft,0.1
2011-07-05 21:45:00,Hs_ft,0.114
2011-07-05 22:15:00,Hs_ft,0.121
2011-07-05 22:45:00,Hs_ft,0.119
2011-07-05 23:15:00,Hs_ft,0.12
2011-07-05 23:45:00,Hs_ft,0.113
2011-07-06 00:15:00,Hs_ft,0.123
2011-07-06 00:45:00,Hs_ft,0.117
2011-07-06 01:15:00,Hs_ft,0.129
2011-07-06 01:45:00,Hs_ft,0.126
2011-07-06 02:15:00,Hs_ft,0.148
2011-07-06 02:45:00,Hs_ft,0.182
2011-07-06 03:15:00,Hs_ft,0.172
2011-07-06 03:45:00,Hs_ft,0.215
2011-07-06 04:15:00,Hs_ft,0.246
2011-07-06 04:45:00,Hs_ft,0.243
2011-07-06 05:15:00,Hs_ft,0.227
2011-07-06 05:45:00,Hs_ft,0.21
2011-07-06 06:15:00,Hs_ft,0.216
2011-07-06 06:45:00,Hs_ft,0.188
2011-07-06 07:15:00,Hs_ft,0.172
2011-07-06 07:45:00,Hs_ft,0.211
2011-07-06 08:15:00,Hs_ft,0.177
2011-07-06 08:45:00,Hs_ft,0.181
2011-07-06 09:15:00,Hs_ft,0.183
2011-07-06 09:45:00,Hs_ft,0.248
2011-07-06 10:15:00,Hs_ft,0.287
2011-07-06 10:45:00,Hs_ft,0.356
2011-07-06 11:15:00,Hs_ft,0.437
2011-07-06 11:45:00,Hs_ft,0.434
2011-07-06 12:15:00,Hs_ft,0.597
2011-07-06 12:45:00,Hs_ft,0.605
2011-07-06 13:15:00,Hs_ft,0.589
2011-07-06 13:45:00,Hs_ft,0.636
2011-07-06 14:15:00,Hs_ft,0.57
2011-07-06 14:45:00,Hs_ft,0.558
2011-07-06 15:15:00,Hs_ft,0.553
2011-07-06 15:45:00,Hs_ft,0.616
2011-07-06 16:15:00,Hs_ft,0.536
2011-07-06 16:45:00,Hs_ft,0.429
2011-07-06 17:15:00,Hs_ft,0.466
2011-07-06 17:45:00,Hs_ft,0.38
2011-07-06 18:15:00,Hs_ft,0.38
2011-07-06 18:45:00,Hs_ft,0.456
2011-07-06 19:15:00,Hs_ft,0.458
2011-07-06 19:45:00,Hs_ft,0.434
2011-07-06 20:15:00,Hs_ft,0.399
2011-07-06 20:45:00,Hs_ft,0.446
2011-07-06 21:15:00,Hs_ft,0.328
2011-07-06 21:45:00,Hs_ft,0.389
2011-07-06 22:15:00,Hs_ft,0.335
2011-07-06 22:45:00,Hs_ft,0.308
2011-07-06 23:15:00,Hs_ft,0.272
2011-07-06 23:45:00,Hs_ft,0.274
2011-07-07 00:15:00,Hs_ft,0.227
2011-07-07 00:45:00,Hs_ft,0.347
2011-07-07 01:15:00,Hs_ft,0.218
2011-07-07 01:45:00,Hs_ft,0.208
2011-07-07 02:15:00,Hs_ft,0.245
2011-07-07 02:45:00,Hs_ft,0.241
2011-07-07 03:15:00,Hs_ft,0.173
2011-07-07 03:45:00,Hs_ft,0.149
2011-07-07 04:15:00,Hs_ft,0.168
2011-07-07 04:45:00,Hs_ft,0.221
2011-07-07 05:15:00,Hs_ft,0.185
2011-07-07 05:45:00,Hs_ft,0.194
2011-07-07 06:15:00,Hs_ft,0.208
2011-07-07 06:45:00,Hs_ft,0.184
2011-07-07 07:15:00,Hs_ft,0.197
2011-07-07 07:45:00,Hs_ft,0.154
2011-07-07 08:15:00,Hs_ft,0.131
2011-07-07 08:45:00,Hs_ft,0.118
2011-07-07 09:15:00,Hs_ft,0.095
2011-07-07 09:45:00,Hs_ft,0.101
2011-07-07 10:15:00,Hs_ft,0.097
2011-07-07 10:45:00,Hs_ft,0.074
2011-07-07 11:15:00,Hs_ft,0.083
2011-07-07 11:45:00,Hs_ft,0.069
2011-07-07 12:15:00,Hs_ft,0.055
2011-07-07 12:45:00,Hs_ft,0.047
2011-07-07 13:15:00,Hs_ft,0.06
2011-07-07 13:45:00,Hs_ft,0.047
2011-07-07 14:15:00,Hs_ft,0.036
2011-07-07 14:45:00,Hs_ft,0.038
2011-07-07 15:15:00,Hs_ft,0.063
2011-07-07 15:45:00,Hs_ft,0.044
2011-07-07 16:15:00,Hs_ft,0.024
2011-07-07 16:45:00,Hs_ft,0.032
2011-07-07 17:15:00,Hs_ft,0.027
2011-07-07 17:45:00,Hs_ft,0.054
2011-07-07 18:15:00,Hs_ft,0.082
2011-07-07 18:45:00,Hs_ft,0.075
2011-07-07 19:15:00,Hs_ft,0.099
2011-07-07 19:45:00,Hs_ft,0.075
2011-07-07 20:15:00,Hs_ft,0.036
2011-07-07 20:45:00,Hs_ft,0.032
2011-07-07 21:15:00,Hs_ft,0.082
2011-07-07 21:45:00,Hs_ft,0.055
2011-07-07 22:15:00,Hs_ft,0.045
2011-07-07 22:45:00,Hs_ft,0.028
2011-07-07 23:15:00,Hs_ft,0.043
2011-07-07 23:45:00,Hs_ft,0.047
2011-07-08 00:15:00,Hs_ft,0.029
2011-07-08 00:45:00,Hs_ft,0.107
2011-07-08 01:15:00,Hs_ft,0.034
2011-07-08 01:45:00,Hs_ft,0.021
2011-07-08 02:15:00,Hs_ft,0.016
2011-07-08 02:45:00,Hs_ft,0.021
2011-07-08 03:15:00,Hs_ft,0.016
2011-07-08 03:45:00,Hs_ft,0.018
2011-07-08 04:15:00,Hs_ft,0.016
2011-07-08 04:45:00,Hs_ft,0.013
2011-07-08 05:15:00,Hs_ft,0.015
2011-07-08 05:45:00,Hs_ft,0.018
2011-07-08 06:15:00,Hs_ft,0.02
2011-07-08 06:45:00,Hs_ft,0.021
2011-07-08 07:15:00,Hs_ft,0.02
2011-07-08 07:45:00,Hs_ft,0.02
2011-07-08 08:15:00,Hs_ft,0.024
2011-07-08 08:45:00,Hs_ft,0.025
2011-07-08 09:15:00,Hs_ft,0.035
2011-07-08 09:45:00,Hs_ft,0.03
2011-07-08 10:15:00,Hs_ft,0.029
2011-07-08 10:45:00,Hs_ft,0.04
2011-07-08 11:15:00,Hs_ft,0.037
2011-07-08 11:45:00,Hs_ft,0.046
2011-07-08 12:15:00,Hs_ft,0.044
2011-07-08 12:45:00,Hs_ft,0.062
2011-07-08 13:15:00,Hs_ft,0.037
2011-07-08 13:45:00,Hs_ft,0.038
2011-07-08 14:15:00,Hs_ft,0.086
2011-07-08 14:45:00,Hs_ft,0.038
2011-07-08 15:15:00,Hs_ft,0.028
2011-07-08 15:45:00,Hs_ft,0.032
2011-07-08 16:15:00,Hs_ft,0.036
2011-07-08 16:45:00,Hs_ft,0.025
2011-07-08 17:15:00,Hs_ft,0.03
2011-07-08 17:45:00,Hs_ft,0.037
2011-07-08 18:15:00,Hs_ft,0.049
2011-07-08 18:45:00,Hs_ft,0.059
2011-07-08 19:15:00,Hs_ft,0.072
2011-07-08 19:45:00,Hs_ft,0.148
2011-07-08 20:15:00,Hs_ft,0.061
2011-07-08 20:45:00,Hs_ft,0.036
2011-07-08 21:15:00,Hs_ft,0.032
2011-07-08 21:45:00,Hs_ft,0.038
2011-07-08 22:15:00,Hs_ft,0.034
2011-07-08 22:45:00,Hs_ft,0.022
2011-07-08 23:15:00,Hs_ft,0.027
2011-07-08 23:45:00,Hs_ft,0.027
2011-07-09 00:15:00,Hs_ft,0.032
2011-07-09 00:45:00,Hs_ft,0.033
2011-07-09 01:15:00,Hs_ft,0.036
2011-07-09 01:45:00,Hs_ft,0.049
2011-07-09 02:15:00,Hs_ft,0.077
2011-07-09 02:45:00,Hs_ft,0.092
2011-07-09 03:15:00,Hs_ft,0.136
2011-07-09 03:45:00,Hs_ft,0.173
2011-07-09 04:15:00,Hs_ft,0.205
2011-07-09 04:45:00,Hs_ft,0.232
2011-07-09 05:15:00,Hs_ft,0.199
2011-07-09 05:45:00,Hs_ft,0.187
2011-07-09 06:15:00,Hs_ft,0.188
2011-07-09 06:45:00,Hs_ft,0.177
2011-07-09 07:15:00,Hs_ft,0.18
2011-07-09 07:45:00,Hs_ft,0.136
2011-07-09 08:15:00,Hs_ft,0.121
2011-07-09 08:45:00,Hs_ft,0.097
2011-07-09 09:15:00,Hs_ft,0.072
2011-07-09 09:45:00,Hs_ft,0.061
2011-07-09 10:15:00,Hs_ft,0.082
2011-07-09 10:45:00,Hs_ft,0.081
2011-07-09 11:15:00,Hs_ft,0.112
2011-07-09 11:45:00,Hs_ft,0.104
2011-07-09 12:15:00,Hs_ft,0.057
2011-07-09 12:45:00,Hs_ft,0.065
2011-07-09 13:15:00,Hs_ft,0.084
2011-07-09 13:45:00,Hs_ft,0.057
2011-07-09 14:15:00,Hs_ft,0.043
2011-07-09 14:45:00,Hs_ft,0.047
2011-07-09 15:15:00,Hs_ft,0.046
2011-07-09 15:45:00,Hs_ft,0.062
2011-07-09 16:15:00,Hs_ft,0.061
2011-07-09 16:45:00,Hs_ft,0.045
2011-07-09 17:45:00,Hs_ft,0.042
2011-07-09 18:15:00,Hs_ft,0.032
2011-07-09 18:45:00,Hs_ft,0.043
2011-07-09 19:15:00,Hs_ft,0.117
2011-07-09 19:45:00,Hs_ft,0.088
2011-07-09 20:15:00,Hs_ft,0.054
2011-07-09 20:45:00,Hs_ft,0.035
2011-07-09 21:15:00,Hs_ft,0.055
2011-07-09 21:45:00,Hs_ft,0.042
2011-07-09 22:15:00,Hs_ft,0.025
2011-07-09 22:45:00,Hs_ft,0.027
2011-07-09 23:15:00,Hs_ft,0.039
2011-07-09 23:45:00,Hs_ft,0.028
2011-07-10 00:15:00,Hs_ft,0.022
2011-07-10 00:45:00,Hs_ft,0.035
2011-07-10 01:15:00,Hs_ft,0.029
2011-07-10 01:45:00,Hs_ft,0.028
2011-07-10 02:15:00,Hs_ft,0.025
2011-07-10 02:45:00,Hs_ft,0.025
2011-07-10 03:15:00,Hs_ft,0.028
2011-07-10 03:45:00,Hs_ft,0.033
2011-07-10 04:15:00,Hs_ft,0.033
2011-07-10 04:45:00,Hs_ft,0.038
2011-07-10 05:15:00,Hs_ft,0.048
2011-07-10 05:45:00,Hs_ft,0.059
2011-07-10 06:15:00,Hs_ft,0.073
2011-07-10 06:45:00,Hs_ft,0.106
2011-07-10 07:15:00,Hs_ft,0.127
2011-07-10 07:45:00,Hs_ft,0.121
2011-07-10 08:15:00,Hs_ft,0.133
2011-07-10 08:45:00,Hs_ft,0.115
2011-07-10 09:15:00,Hs_ft,0.139
2011-07-10 09:45:00,Hs_ft,0.118
2011-07-10 10:15:00,Hs_ft,0.133
2011-07-10 10:45:00,Hs_ft,0.091
2011-07-10 11:15:00,Hs_ft,0.109
2011-07-10 11:45:00,Hs_ft,0.091
2011-07-10 12:15:00,Hs_ft,0.083
2011-07-10 12:45:00,Hs_ft,0.082
2011-07-10 13:15:00,Hs_ft,0.081
2011-07-10 13:45:00,Hs_ft,0.086
2011-07-10 14:15:00,Hs_ft,0.092
2011-07-10 14:45:00,Hs_ft,0.114
2011-07-10 15:15:00,Hs_ft,0.138
2011-07-10 15:45:00,Hs_ft,0.148
2011-07-10 16:15:00,Hs_ft,0.154
2011-07-10 16:45:00,Hs_ft,0.18
2011-07-10 17:15:00,Hs_ft,0.22
2011-07-10 17:45:00,Hs_ft,0.212
2011-07-10 18:15:00,Hs_ft,0.19
2011-07-10 18:45:00,Hs_ft,0.226
2011-07-10 19:15:00,Hs_ft,0.237
2011-07-10 19:45:00,Hs_ft,0.203
2011-07-10 20:15:00,Hs_ft,0.164
2011-07-10 20:45:00,Hs_ft,0.178
2011-07-10 21:15:00,Hs_ft,0.187
2011-07-10 21:45:00,Hs_ft,0.163
2011-07-10 22:15:00,Hs_ft,0.145
2011-07-10 22:45:00,Hs_ft,0.135
2011-07-10 23:15:00,Hs_ft,0.153
2011-07-10 23:45:00,Hs_ft,0.136
2011-07-11 00:15:00,Hs_ft,0.128
2011-07-11 00:45:00,Hs_ft,0.133
2011-07-11 01:15:00,Hs_ft,0.118
2011-07-11 01:45:00,Hs_ft,0.1
2011-07-11 02:15:00,Hs_ft,0.104
2011-07-11 02:45:00,Hs_ft,0.1
2011-07-11 03:15:00,Hs_ft,0.127
2011-07-11 03:45:00,Hs_ft,0.106
2011-07-11 04:15:00,Hs_ft,0.098
2011-07-11 04:45:00,Hs_ft,0.114
2011-07-11 05:15:00,Hs_ft,0.119
2011-07-11 05:45:00,Hs_ft,0.13
2011-07-11 06:15:00,Hs_ft,0.145
2011-07-11 06:45:00,Hs_ft,0.144
2011-07-11 07:15:00,Hs_ft,0.142
2011-07-11 07:45:00,Hs_ft,0.116
2011-07-11 08:15:00,Hs_ft,0.119
2011-07-11 08:45:00,Hs_ft,0.121
2011-07-11 09:15:00,Hs_ft,0.102
2011-07-11 09:45:00,Hs_ft,0.138
2011-07-11 10:15:00,Hs_ft,0.17
2011-07-11 10:45:00,Hs_ft,0.182
2011-07-11 11:15:00,Hs_ft,0.228
2011-07-11 11:45:00,Hs_ft,0.406
2011-07-11 12:15:00,Hs_ft,0.706
2011-07-11 12:45:00,Hs_ft,1.025
2011-07-11 13:15:00,Hs_ft,1.044
2011-07-11 13:45:00,Hs_ft,0.88
2011-07-11 14:15:00,Hs_ft,0.961
2011-07-11 14:45:00,Hs_ft,1.216
2011-07-11 15:15:00,Hs_ft,0.889
2011-07-11 15:45:00,Hs_ft,1.224
2011-07-11 16:15:00,Hs_ft,1.289
2011-07-11 16:45:00,Hs_ft,1.256
2011-07-11 17:15:00,Hs_ft,1.021
2011-07-11 17:45:00,Hs_ft,1.345
2011-07-11 18:15:00,Hs_ft,1.432
2011-07-11 18:45:00,Hs_ft,1.56
2011-07-11 19:15:00,Hs_ft,1.283
2011-07-11 19:45:00,Hs_ft,1.414
2011-07-11 20:15:00,Hs_ft,1.578
2011-07-11 20:45:00,Hs_ft,1.599
2011-07-11 21:15:00,Hs_ft,1.754
2011-07-11 21:45:00,Hs_ft,1.582
2011-07-11 22:15:00,Hs_ft,1.513
2011-07-11 22:45:00,Hs_ft,1.658
2011-07-11 23:15:00,Hs_ft,1.419
2011-07-11 23:45:00,Hs_ft,1.312
2011-07-12 00:15:00,Hs_ft,1.497
2011-07-12 00:45:00,Hs_ft,1.416
2011-07-12 01:15:00,Hs_ft,1.558
2011-07-12 01:45:00,Hs_ft,1.581
2011-07-12 02:15:00,Hs_ft,1.153
2011-07-12 02:45:00,Hs_ft,1.285
2011-07-12 03:15:00,Hs_ft,1.251
2011-07-12 03:45:00,Hs_ft,0.969
2011-07-12 04:15:00,Hs_ft,0.818
2011-07-12 04:45:00,Hs_ft,0.935
2011-07-12 05:15:00,Hs_ft,1.087
2011-07-12 05:45:00,Hs_ft,0.807
2011-07-12 06:15:00,Hs_ft,0.677
2011-07-12 06:45:00,Hs_ft,0.794
2011-07-12 07:15:00,Hs_ft,0.677
2011-07-12 07:45:00,Hs_ft,0.708
2011-07-12 08:15:00,Hs_ft,0.714
2011-07-12 08:45:00,Hs_ft,0.659
2011-07-12 09:15:00,Hs_ft,0.538
2011-07-12 09:45:00,Hs_ft,0.683
2011-07-12 10:15:00,Hs_ft,0.511
2011-07-12 10:45:00,Hs_ft,0.645
2011-07-12 11:15:00,Hs_ft,0.62
2011-07-12 11:45:00,Hs_ft,0.517
2011-07-12 12:15:00,Hs_ft,0.525
2011-07-12 12:45:00,Hs_ft,0.549
2011-07-12 13:15:00,Hs_ft,0.494
2011-07-12 13:45:00,Hs_ft,0.606
2011-07-12 14:15:00,Hs_ft,0.563
2011-07-12 14:45:00,Hs_ft,0.636
2011-07-12 15:15:00,Hs_ft,0.625
2011-07-12 15:45:00,Hs_ft,0.577
2011-07-12 16:15:00,Hs_ft,0.627
2011-07-12 16:45:00,Hs_ft,0.557
2011-07-12 17:15:00,Hs_ft,0.578
2011-07-12 17:45:00,Hs_ft,0.577
2011-07-12 18:15:00,Hs_ft,0.511
2011-07-12 18:45:00,Hs_ft,0.614
2011-07-12 19:15:00,Hs_ft,0.516
2011-07-12 19:45:00,Hs_ft,0.43
2011-07-12 20:15:00,Hs_ft,0.429
2011-07-12 21:15:00,Hs_ft,0.423
2011-07-12 21:45:00,Hs_ft,0.448
2011-07-12 22:15:00,Hs_ft,0.374
2011-07-12 22:45:00,Hs_ft,0.412
2011-07-12 23:15:00,Hs_ft,0.448
2011-07-12 23:45:00,Hs_ft,0.495
2011-07-13 00:15:00,Hs_ft,0.536
2011-07-13 01:15:00,Hs_ft,0.64
2011-07-13 01:45:00,Hs_ft,0.605
2011-07-13 02:15:00,Hs_ft,0.787
2011-07-13 02:45:00,Hs_ft,0.554
2011-07-13 03:15:00,Hs_ft,0.566
2011-07-13 03:45:00,Hs_ft,0.724
2011-07-13 04:15:00,Hs_ft,0.675
2011-07-13 04:45:00,Hs_ft,0.797
2011-07-13 05:15:00,Hs_ft,0.884
2011-07-13 05:45:00,Hs_ft,1.08
2011-07-13 06:15:00,Hs_ft,1.296
2011-07-13 06:45:00,Hs_ft,1.101
2011-07-13 07:15:00,Hs_ft,3.559
2011-07-13 07:45:00,Hs_ft,1.329
2011-07-13 08:15:00,Hs_ft,1.065
2011-07-13 08:45:00,Hs_ft,1.261
2011-07-13 09:15:00,Hs_ft,1.128
2011-07-13 09:45:00,Hs_ft,0.887
2011-07-13 10:15:00,Hs_ft,1.108
2011-07-13 10:45:00,Hs_ft,0.947
2011-07-13 11:15:00,Hs_ft,0.902
2011-07-13 11:45:00,Hs_ft,0.989
2011-07-13 12:15:00,Hs_ft,0.89
2011-07-13 12:45:00,Hs_ft,0.88
2011-07-13 13:15:00,Hs_ft,0.799
2011-07-13 13:45:00,Hs_ft,0.718
2011-07-13 14:15:00,Hs_ft,0.988
2011-07-13 14:45:00,Hs_ft,1.082
2011-07-13 15:15:00,Hs_ft,0.95
2011-07-13 15:45:00,Hs_ft,0.953
2011-07-13 16:15:00,Hs_ft,1.036
2011-07-13 16:45:00,Hs_ft,1.129
2011-07-13 17:15:00,Hs_ft,1.286
2011-07-13 17:45:00,Hs_ft,1.014
2011-07-13 18:15:00,Hs_ft,1.094
2011-07-13 18:45:00,Hs_ft,0.931
2011-07-13 19:15:00,Hs_ft,1.068
2011-07-13 19:45:00,Hs_ft,0.889
2011-07-13 20:15:00,Hs_ft,0.841
2011-07-13 20:45:00,Hs_ft,0.889
2011-07-13 21:15:00,Hs_ft,0.781
2011-07-13 21:45:00,Hs_ft,0.947
2011-07-13 22:15:00,Hs_ft,0.939
2011-07-13 22:45:00,Hs_ft,0.644
2011-07-13 23:15:00,Hs_ft,0.563
2011-07-13 23:45:00,Hs_ft,0.552
2011-07-14 00:15:00,Hs_ft,0.433
2011-07-14 00:45:00,Hs_ft,0.397
2011-07-14 01:15:00,Hs_ft,0.341
2011-07-14 01:45:00,Hs_ft,0.287
2011-07-14 02:15:00,Hs_ft,0.299
2011-07-14 02:45:00,Hs_ft,0.242
2011-07-14 03:15:00,Hs_ft,0.195
2011-07-14 03:45:00,Hs_ft,0.199
2011-07-14 04:15:00,Hs_ft,0.177
2011-07-14 04:45:00,Hs_ft,0.154
2011-07-14 05:15:00,Hs_ft,0.13
2011-07-14 05:45:00,Hs_ft,0.127
2011-07-14 06:15:00,Hs_ft,0.12
2011-07-14 06:45:00,Hs_ft,0.111
2011-07-14 07:15:00,Hs_ft,0.131
2011-07-14 07:45:00,Hs_ft,0.135
2011-07-14 08:15:00,Hs_ft,0.168
2011-07-14 08:45:00,Hs_ft,0.163
2011-07-14 09:15:00,Hs_ft,0.2
2011-07-14 09:45:00,Hs_ft,0.175
2011-07-14 10:15:00,Hs_ft,0.182
2011-07-14 10:45:00,Hs_ft,0.166
2011-07-14 11:15:00,Hs_ft,0.213
2011-07-14 11:45:00,Hs_ft,0.157
2011-07-14 12:15:00,Hs_ft,0.152
2011-07-14 12:45:00,Hs_ft,0.147
2011-07-14 13:15:00,Hs_ft,0.126
2011-07-14 13:45:00,Hs_ft,0.119
2011-07-14 14:15:00,Hs_ft,0.116
2011-07-14 14:45:00,Hs_ft,0.115
2011-07-14 15:15:00,Hs_ft,0.102
2011-07-14 15:45:00,Hs_ft,0.108
2011-07-14 16:15:00,Hs_ft,0.096
2011-07-14 16:45:00,Hs_ft,0.1
2011-07-14 17:15:00,Hs_ft,0.1
2011-07-14 17:45:00,Hs_ft,0.079
2011-07-14 18:15:00,Hs_ft,0.101
2011-07-14 18:45:00,Hs_ft,0.091
2011-07-14 19:15:00,Hs_ft,0.112
2011-07-14 19:45:00,Hs_ft,0.089
2011-07-14 20:15:00,Hs_ft,0.111
2011-07-14 20:45:00,Hs_ft,0.112
2011-07-14 21:15:00,Hs_ft,0.128
2011-07-14 21:45:00,Hs_ft,0.14
2011-07-14 22:15:00,Hs_ft,0.172
2011-07-14 22:45:00,Hs_ft,0.159
2011-07-14 23:15:00,Hs_ft,0.151
2011-07-14 23:45:00,Hs_ft,0.15
2011-07-15 00:15:00,Hs_ft,0.14
2011-07-15 00:45:00,Hs_ft,0.162
2011-07-15 01:15:00,Hs_ft,0.117
2011-07-15 01:45:00,Hs_ft,0.105
2011-07-15 02:15:00,Hs_ft,0.099
2011-07-15 02:45:00,Hs_ft,0.082
2011-07-15 03:15:00,Hs_ft,0.091
2011-07-15 03:45:00,Hs_ft,0.082
2011-07-15 04:15:00,Hs_ft,0.081
2011-07-15 04:45:00,Hs_ft,0.081
2011-07-15 05:15:00,Hs_ft,0.084
2011-07-15 05:45:00,Hs_ft,0.078
2011-07-15 06:15:00,Hs_ft,0.069
2011-07-15 06:45:00,Hs_ft,0.069
2011-07-15 07:15:00,Hs_ft,0.098
2011-07-15 07:45:00,Hs_ft,0.057
2011-07-15 08:15:00,Hs_ft,0.071
2011-07-15 08:45:00,Hs_ft,0.068
2011-07-15 09:15:00,Hs_ft,0.067
2011-07-15 09:45:00,Hs_ft,0.075
2011-07-15 10:15:00,Hs_ft,0.073
2011-07-15 10:45:00,Hs_ft,0.1
2011-07-15 11:15:00,Hs_ft,0.118
2011-07-15 11:45:00,Hs_ft,0.152
2011-07-15 12:15:00,Hs_ft,0.118
2011-07-15 12:45:00,Hs_ft,0.102
2011-07-15 13:15:00,Hs_ft,0.085
2011-07-15 13:45:00,Hs_ft,0.111
2011-07-15 14:15:00,Hs_ft,0.097
2011-07-15 14:45:00,Hs_ft,0.069
2011-07-15 15:15:00,Hs_ft,0.067
